snapshot_ts_utc,snapshot_label,odds_event_id,game_pk,game_date_et,commence_time_utc,home_team,away_team,bookmaker,market,outcome,point,price_american,price_decimal
2026-08-01T02:50:00Z,open,46f25bf1fcef5be6217eb3f4f200efc7,824325.0,2026-07-31,2026-08-01T01:41:00Z,Colorado Rockies,Kansas City Royals,betrivers,h2h,Colorado Rockies,,-770,1.1299
2026-08-01T02:50:00Z,open,46f25bf1fcef5be6217eb3f4f200efc7,824325.0,2026-07-31,2026-08-01T01:41:00Z,Colorado Rockies,Kansas City Royals,betrivers,h2h,Kansas City Royals,,430,5.3
2026-08-01T02:50:00Z,open,46f25bf1fcef5be6217eb3f4f200efc7,824325.0,2026-07-31,2026-08-01T01:41:00Z,Colorado Rockies,Kansas City Royals,betrivers,spreads,Colorado Rockies,-2.5,-122,1.8197
2026-08-01T02:50:00Z,open,46f25bf1fcef5be6217eb3f4f200efc7,824325.0,2026-07-31,2026-08-01T01:41:00Z,Colorado Rockies,Kansas City Royals,betrivers,spreads,Kansas City Royals,2.5,-112,1.8929
2026-08-01T02:50:00Z,open,46f25bf1fcef5be6217eb3f4f200efc7,824325.0,2026-07-31,2026-08-01T01:41:00Z,Colorado Rockies,Kansas City Royals,betrivers,totals,Over,7.5,-103,1.9709
2026-08-01T02:50:00Z,open,46f25bf1fcef5be6217eb3f4f200efc7,824325.0,2026-07-31,2026-08-01T01:41:00Z,Colorado Rockies,Kansas City Royals,betrivers,totals,Under,7.5,-137,1.7299
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,fanduel,h2h,San Diego Padres,,-1300,1.0769
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,fanduel,h2h,San Francisco Giants,,1000,11.0
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,fanduel,spreads,San Diego Padres,-3.5,-106,1.9434
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,fanduel,spreads,San Francisco Giants,3.5,-125,1.8
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,fanduel,totals,Over,7.5,-114,1.8772
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,fanduel,totals,Under,7.5,-114,1.8772
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,mybookieag,h2h,San Diego Padres,,-714,1.1401
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,mybookieag,h2h,San Francisco Giants,,450,5.5
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,mybookieag,spreads,San Diego Padres,-3.5,100,2.0
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,mybookieag,spreads,San Francisco Giants,3.5,-133,1.7519
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,mybookieag,totals,Over,8.5,-111,1.9009
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,mybookieag,totals,Under,8.5,-125,1.8
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betrivers,h2h,San Diego Padres,,-1430,1.0699
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betrivers,h2h,San Francisco Giants,,650,7.5
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betrivers,spreads,San Diego Padres,-3.5,-112,1.8929
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betrivers,spreads,San Francisco Giants,3.5,-122,1.8197
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betrivers,totals,Over,7.5,-129,1.7752
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betrivers,totals,Under,7.5,-110,1.9091
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,bovada,h2h,San Diego Padres,,-1200,1.0833
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,bovada,h2h,San Francisco Giants,,650,7.5
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,bovada,spreads,San Diego Padres,-3.5,-105,1.9524
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,bovada,spreads,San Francisco Giants,3.5,-125,1.8
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,bovada,totals,Over,7.5,-125,1.8
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,bovada,totals,Under,7.5,-105,1.9524
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,draftkings,h2h,San Diego Padres,,-1180,1.0847
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,draftkings,h2h,San Francisco Giants,,610,7.1
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,draftkings,spreads,San Diego Padres,-3.5,102,2.02
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,draftkings,spreads,San Francisco Giants,3.5,-133,1.7519
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,draftkings,totals,Over,7.5,-112,1.8929
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,draftkings,totals,Under,7.5,-116,1.8621
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betmgm,h2h,San Diego Padres,,-1100,1.0909
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betmgm,h2h,San Francisco Giants,,625,7.25
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betmgm,spreads,San Diego Padres,-3.5,115,2.15
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betmgm,spreads,San Francisco Giants,3.5,-150,1.6667
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betmgm,totals,Over,7.5,-110,1.9091
2026-08-01T02:50:00Z,open,fd2cf2d3dbd1656d7b968673de5f4cad,823272.0,2026-07-31,2026-08-01T01:46:00Z,San Diego Padres,San Francisco Giants,betmgm,totals,Under,7.5,-115,1.8696
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,fanduel,h2h,Boston Red Sox,,-160,1.625
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,fanduel,h2h,Los Angeles Dodgers,,140,2.4
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,fanduel,spreads,Boston Red Sox,-1.5,-102,1.9804
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,fanduel,spreads,Los Angeles Dodgers,1.5,-130,1.7692
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,fanduel,totals,Over,7.5,-102,1.9804
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,fanduel,totals,Under,7.5,-130,1.7692
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,mybookieag,h2h,Boston Red Sox,,-133,1.7519
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,mybookieag,h2h,Los Angeles Dodgers,,105,2.05
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,mybookieag,spreads,Boston Red Sox,-1.5,130,2.3
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,mybookieag,spreads,Los Angeles Dodgers,1.5,-182,1.5495
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,mybookieag,totals,Over,7.0,-133,1.7519
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,mybookieag,totals,Under,7.0,100,2.0
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,bovada,h2h,Boston Red Sox,,-185,1.5405
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,bovada,h2h,Los Angeles Dodgers,,140,2.4
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,bovada,spreads,Boston Red Sox,-1.5,-115,1.8696
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,bovada,spreads,Los Angeles Dodgers,1.5,-115,1.8696
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,bovada,totals,Over,7.5,-115,1.8696
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,bovada,totals,Under,7.5,-115,1.8696
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betrivers,h2h,Boston Red Sox,,-177,1.565
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betrivers,h2h,Los Angeles Dodgers,,125,2.25
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betrivers,spreads,Boston Red Sox,-1.0,-136,1.7353
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betrivers,spreads,Los Angeles Dodgers,1.0,-103,1.9709
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betrivers,totals,Over,7.5,-110,1.9091
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betrivers,totals,Under,7.5,-129,1.7752
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,draftkings,h2h,Boston Red Sox,,-183,1.5464
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,draftkings,h2h,Los Angeles Dodgers,,139,2.39
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,draftkings,spreads,Boston Red Sox,-1.5,108,2.08
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,draftkings,spreads,Los Angeles Dodgers,1.5,-141,1.7092
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,draftkings,totals,Over,7.5,-105,1.9524
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,draftkings,totals,Under,7.5,-124,1.8065
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betmgm,h2h,Boston Red Sox,,-180,1.5556
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betmgm,h2h,Los Angeles Dodgers,,140,2.4
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betmgm,spreads,Boston Red Sox,-1.5,110,2.1
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betmgm,spreads,Los Angeles Dodgers,1.5,-145,1.6897
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betmgm,totals,Over,7.5,105,2.05
2026-08-01T02:50:00Z,open,7d1b7a2bed8c47d5ecf945ba07f77d56,823922.0,2026-07-31,2026-08-01T02:11:00Z,Los Angeles Dodgers,Boston Red Sox,betmgm,totals,Under,7.5,-135,1.7407
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,h2h,Minnesota Twins,,145,2.45
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,h2h,Seattle Mariners,,-165,1.6061
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,spreads,Minnesota Twins,1.5,-194,1.5155
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,spreads,Seattle Mariners,-1.5,144,2.44
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,totals,Over,9.5,-128,1.7812
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,totals,Under,9.5,-104,1.9615
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,h2h,Minnesota Twins,,150,2.5
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,h2h,Seattle Mariners,,-200,1.5
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,spreads,Minnesota Twins,1.5,-167,1.5988
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,spreads,Seattle Mariners,-1.5,115,2.15
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,totals,Over,10.5,-118,1.8475
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,totals,Under,10.5,-118,1.8475
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,h2h,Minnesota Twins,,160,2.6
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,h2h,Seattle Mariners,,-200,1.5
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,totals,Over,10.5,-102,1.9804
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,totals,Under,10.5,-125,1.8
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,h2h,Minnesota Twins,,141,2.41
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,h2h,Seattle Mariners,,-185,1.5405
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,spreads,Minnesota Twins,1.5,-167,1.5988
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,spreads,Seattle Mariners,-1.5,128,2.28
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,totals,Over,9.5,-132,1.7576
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,totals,Under,9.5,101,2.01
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,bovada,h2h,Minnesota Twins,,140,2.4
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,bovada,h2h,Seattle Mariners,,-185,1.5405
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,bovada,spreads,Minnesota Twins,1.5,-175,1.5714
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,bovada,spreads,Seattle Mariners,-1.5,135,2.35
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,bovada,totals,Over,10.5,-110,1.9091
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,bovada,totals,Under,10.5,-120,1.8333
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betrivers,h2h,Minnesota Twins,,138,2.38
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betrivers,h2h,Seattle Mariners,,-195,1.5128
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betrivers,spreads,Minnesota Twins,1.0,-117,1.8547
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betrivers,spreads,Seattle Mariners,-1.0,-118,1.8475
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betrivers,totals,Over,9.5,-129,1.7752
2026-08-01T02:50:00Z,open,0b314c94b53dbed0719087c29b520ace,823111.0,2026-07-31,2026-08-01T02:11:00Z,Seattle Mariners,Minnesota Twins,betrivers,totals,Under,9.5,-109,1.9174
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,h2h,St. Louis Cardinals,,126,2.26
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,h2h,Toronto Blue Jays,,-136,1.7353
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,spreads,St. Louis Cardinals,1.5,-184,1.5435
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,spreads,Toronto Blue Jays,-1.5,152,2.52
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,totals,Over,8.5,-110,1.9091
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,totals,Under,8.5,-110,1.9091
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,h2h,St. Louis Cardinals,,119,2.19
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,h2h,Toronto Blue Jays,,-141,1.7092
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,spreads,St. Louis Cardinals,1.5,-167,1.5988
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,spreads,Toronto Blue Jays,-1.5,141,2.41
2026-08-01T02:50:00Z,open,887515990979436aed352a22f6f8fdff,,2026-07-31,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,totals,Over,8.5,-110,1.9091
